0,0.005995
1,0.003000
2,0.002996
3,0.004016
4,0.002982
5,0.002998
6,0.004014
7,0.004981
8,0.002998
9,0.003996
10,0.007012
11,0.005983
12,0.004998
13,0.003995
14,0.015992
15,0.004995
16,0.005997
17,0.004998
18,0.006012
19,0.002982
20,0.006012
21,0.004998
22,0.003982
23,0.003998
24,0.003000
25,0.003997
26,0.005996
27,0.004997
28,0.002998
29,0.004998
30,0.002997
31,0.004997
32,0.004997
33,0.004998
34,0.002997
35,0.005996
36,0.005999
37,0.005994
38,0.007995
39,0.008995
40,0.021987
41,0.005998
42,0.003996
43,0.003998
44,0.005996
45,0.005998
46,0.004997
47,0.002997
48,0.006996
49,0.005997
50,0.007998
51,0.004995
52,0.005996
53,0.006997
54,0.003996
55,0.005998
56,0.006995
57,0.008994
58,0.005996
59,0.004997
60,0.006997
61,0.004996
62,0.005997
63,0.003997
64,0.004998
65,0.003998
66,0.003998
67,0.004996
68,0.006996
69,0.004998
70,0.005996
71,0.005997
72,0.003997
73,0.003998
74,0.004997
75,0.003999
76,0.004996
77,0.003997
78,0.003999
79,0.003997
80,0.005000
81,0.009003
82,0.005986
83,0.004996
84,0.006001
85,0.006995
86,0.006995
87,0.006996
88,0.007995
89,0.004998
90,0.004998
91,0.003997
92,0.004997
93,0.009995
94,0.005998
95,0.005997
96,0.006997
97,0.004994
98,0.007995
99,0.005996
100,0.016991
101,0.004998
102,0.007994
103,0.005997
104,0.005998
105,0.006995
106,0.006996
107,0.007995
108,0.005998
109,0.005996
110,0.003998
111,0.003997
112,0.006996
113,0.004996
114,0.005999
115,0.014990
116,0.003998
117,0.005997
118,0.005997
119,0.004997
120,0.003999
121,0.003996
122,0.003998
123,0.004997
124,0.019989
125,0.003999
126,0.003996
127,0.007996
128,0.006997
129,0.006995
130,0.009994
131,0.007995
132,0.004997
133,0.005997
134,0.004997
135,0.005996
136,0.008996
137,0.005000
138,0.003995
139,0.004998
140,0.004996
141,0.004998
142,0.004998
143,0.007995
144,0.022985
145,0.006996
146,0.004997
147,0.003998
148,0.005997
149,0.009994
150,0.011994
151,0.012991
152,0.019989
153,0.012992
154,0.006996
155,0.011994
156,0.010993
157,0.010994
158,0.008995
159,0.022987
160,0.009995
161,0.010992
162,0.011993
163,0.015991
164,0.012992
165,0.012993
166,0.006995
167,0.009995
168,0.010994
169,0.021988
170,0.006995
171,0.008995
172,0.011993
173,0.014992
174,0.009994
175,0.011993
176,0.016990
177,0.007995
178,0.013992
179,0.015990
180,0.017992
181,0.009995
182,0.006995
183,0.003997
184,0.004997
185,0.005997
186,0.004999
187,0.015987
188,0.004998
189,0.004998
190,0.003997
191,0.004997
192,0.007995
193,0.017990
194,0.005997
195,0.003998
196,0.004997
197,0.002997
198,0.003999
199,0.003997
200,0.003998
201,0.004997
202,0.004997
203,0.003998
204,0.005996
205,0.004997
206,0.003998
207,0.002998
208,0.012007
209,0.008983
210,0.007996
211,0.007993
212,0.010993
213,0.016990
214,0.004998
215,0.004996
216,0.004997
217,0.003998
218,0.003998
219,0.006996
220,0.004997
221,0.003998
222,0.005996
223,0.002998
224,0.003998
225,0.007995
226,0.004997
227,0.004997
228,0.004997
229,0.005997
230,0.005997
231,0.004996
232,0.003999
233,0.005996
234,0.011003
235,0.009988
236,0.008996
237,0.009990
238,0.008996
239,0.007994
240,0.005996
241,0.006996
242,0.008996
243,0.006997
244,0.005995
245,0.007997
246,0.007995
247,0.004998
248,0.018988
249,0.004996
250,0.006996
251,0.004998
252,0.006996
253,0.004997
254,0.004997
255,0.006997
256,0.004996
257,0.004998
258,0.003998
259,0.003996
260,0.006997
261,0.005996
262,0.005997
263,0.004997
264,0.004997
265,0.004996
266,0.005997
267,0.004998
268,0.004998
269,0.003997
270,0.002998
271,0.004998
272,0.006996
273,0.003997
274,0.004996
275,0.004997
276,0.005998
277,0.004997
278,0.017990
279,0.005996
280,0.004997
281,0.006996
282,0.004000
283,0.011992
284,0.010993
285,0.007996
286,0.007995
287,0.005997
288,0.007996
289,0.003997
290,0.003998
291,0.005996
292,0.004997
293,0.005997
294,0.004996
295,0.002999
296,0.004997
297,0.004997
298,0.003998
299,0.004997
300,0.018988
301,0.008995
302,0.004002
303,0.003995
304,0.006995
305,0.004997
306,0.004997
307,0.006997
308,0.004997
309,0.006998
310,0.007993
311,0.017990
312,0.006996
313,0.007996
314,0.009995
315,0.005996
316,0.006997
317,0.016989
318,0.020988
319,0.009995
320,0.018988
321,0.009995
322,0.008996
323,0.005995
324,0.005997
325,0.007996
326,0.006996
327,0.003998
328,0.005997
329,0.008995
330,0.007994
331,0.006997
332,0.007994
333,0.018989
334,0.005998
335,0.003997
336,0.003999
337,0.003996
338,0.007996
339,0.020989
340,0.004996
341,0.006995
342,0.004997
343,0.004998
344,0.008001
345,0.006991
346,0.003997
347,0.005000
348,0.006993
349,0.006997
350,0.004997
351,0.004996
352,0.005997
353,0.003998
354,0.006997
355,0.025984
356,0.004998
357,0.011991
358,0.005997
359,0.005996
360,0.008995
361,0.003998
362,0.006995
363,0.003999
364,0.004996
365,0.006997
366,0.006997
367,0.002997
368,0.007000
369,0.004995
370,0.003997
371,0.006996
372,0.005998
373,0.004996
374,0.005997
375,0.017990
376,0.009992
377,0.005997
378,0.005996
379,0.006998
380,0.003998
381,0.007993
382,0.007996
383,0.006995
384,0.004998
385,0.004996
386,0.015991
387,0.004997
388,0.003997
389,0.004998
390,0.004998
391,0.003996
392,0.004997
393,0.019991
394,0.008992
395,0.010998
396,0.008991
397,0.007998
398,0.008995
399,0.014989
400,0.007995
401,0.004998
402,0.007995
403,0.009995
404,0.010993
405,0.004997
406,0.004996
407,0.008995
408,0.006997
409,0.003997
410,0.003999
411,0.004997
412,0.004997
413,0.018989
414,0.004997
415,0.005996
416,0.007996
417,0.005999
418,0.005995
419,0.004996
420,0.003998
421,0.004998
422,0.004996
423,0.004998
424,0.011995
425,0.007993
426,0.005998
427,0.011995
428,0.005994
429,0.003998
430,0.005997
431,0.008994
432,0.007995
433,0.011992
434,0.012994
435,0.025985
436,0.009995
437,0.018988
438,0.005997
439,0.005997
440,0.008995
441,0.013991
442,0.025987
443,0.010993
444,0.010997
445,0.012991
446,0.013991
447,0.010993
448,0.022987
449,0.009994
450,0.010997
451,0.013989
452,0.008995
453,0.008994
454,0.007996
455,0.014991
456,0.035983
457,0.010994
458,0.010991
459,0.009995
460,0.009995
461,0.007995
462,0.010994
463,0.006996
464,0.008995
465,0.006995
466,0.011994
467,0.009996
468,0.015992
469,0.005995
470,0.007995
471,0.008997
472,0.009992
473,0.004998
474,0.003998
475,0.009995
476,0.008993
477,0.005998
478,0.006996
479,0.008994
480,0.007995
481,0.008997
482,0.008993
483,0.008997
484,0.019986
485,0.007279
486,0.006995
487,0.007996
488,0.007996
489,0.008994
490,0.004998
491,0.003997
492,0.004997
493,0.006996
494,0.004997
495,0.005996
496,0.005996
497,0.005997
498,0.006995
499,0.004997
500,0.003999
501,0.004996
502,0.004998
503,0.005996
504,0.006997
505,0.005996
506,0.007996
507,0.007996
508,0.006995
509,0.019989
510,0.006996
511,0.004997
512,0.003997
513,0.005998
514,0.007993
515,0.004525
516,0.006968
517,0.007996
518,0.003998
519,0.005996
520,0.003997
521,0.007996
522,0.008995
523,0.009994
524,0.019988
525,0.008995
526,0.009994
527,0.009995
528,0.020987
529,0.005996
530,0.006998
531,0.007993
532,0.009994
533,0.005997
534,0.007995
535,0.012992
536,0.011994
537,0.008994
538,0.006995
539,0.005998
540,0.004996
541,0.005998
542,0.004996
543,0.006997
544,0.005997
545,0.006995
546,0.005996
547,0.005997
548,0.003999
549,0.004995
550,0.003998
551,0.007998
552,0.004994
553,0.004998
554,0.005074
555,0.004996
556,0.005997
557,0.004998
558,0.003998
559,0.004997
560,0.005996
561,0.005998
562,0.006994
563,0.006996
564,0.016991
565,0.004996
566,0.004997
567,0.002999
568,0.005996
569,0.003998
570,0.005996
571,0.004998
572,0.006995
573,0.005997
574,0.005996
575,0.005996
576,0.006996
577,0.007999
578,0.004994
579,0.009994
580,0.006997
581,0.005995
582,0.005996
583,0.004997
584,0.004997
585,0.004998
586,0.004996
587,0.005997
588,0.005996
589,0.003997
590,0.005999
591,0.016989
592,0.006996
593,0.004997
594,0.007996
595,0.003997
596,0.004998
597,0.004997
598,0.005996
599,0.005996
600,0.006996
601,0.003998
602,0.003997
603,0.005006
604,0.004995
605,0.004998
606,0.003998
607,0.004998
608,0.003997
609,0.009996
610,0.004994
611,0.004998
612,0.004997
613,0.005000
614,0.011002
615,0.016980
616,0.008996
617,0.006998
618,0.005993
619,0.004997
620,0.017990
621,0.004997
622,0.004997
623,0.003998
624,0.004996
625,0.007995
626,0.019989
627,0.003997
628,0.006996
629,0.004997
630,0.005996
631,0.005997
632,0.013991
633,0.005998
634,0.003997
635,0.002998
636,0.005996
637,0.003998
638,0.004997
639,0.010998
640,0.019984
641,0.006996
642,0.004996
643,0.004998
644,0.005057
645,0.004944
646,0.005997
647,0.004998
648,0.016991
649,0.004996
650,0.004997
651,0.003997
652,0.004998
653,0.004998
654,0.005996
655,0.004997
656,0.005996
657,0.004997
658,0.003999
659,0.003997
660,0.005997
661,0.005996
662,0.004998
663,0.004995
664,0.005997
665,0.006997
666,0.003996
667,0.003998
668,0.003998
669,0.005997
670,0.004996
671,0.004997
672,0.004998
673,0.004997
674,0.016991
675,0.006999
676,0.007993
677,0.007000
678,0.006992
679,0.006996
680,0.003997
681,0.003998
682,0.004998
683,0.006994
684,0.017990
685,0.005997
686,0.005995
687,0.005998
688,0.002998
689,0.006996
690,0.022988
691,0.005996
692,0.007996
693,0.008994
694,0.006998
695,0.006994
696,0.006995
697,0.005997
698,0.007996
699,0.007995
700,0.005998
701,0.007993
702,0.009995
703,0.006998
704,0.005995
705,0.007995
706,0.008995
707,0.007995
708,0.005999
709,0.006995
710,0.011002
711,0.007987
712,0.007999
713,0.010993
714,0.019985
715,0.006997
716,0.005996
717,0.005998
718,0.008994
719,0.020989
720,0.005996
721,0.005995
722,0.004998
723,0.005997
724,0.006996
725,0.004997
726,0.004997
727,0.003998
728,0.003999
729,0.005996
730,0.004998
731,0.003997
732,0.003998
733,0.004996
734,0.004998
735,0.004997
736,0.006996
737,0.005996
738,0.006999
739,0.003995
740,0.003998
741,0.005998
742,0.019988
743,0.005996
744,0.003998
745,0.002997
746,0.006996
747,0.008995
748,0.007995
749,0.007004
750,0.005988
751,0.006996
752,0.006995
753,0.006997
754,0.005996
755,0.005997
756,0.006997
757,0.004996
758,0.015990
759,0.003998
760,0.005996
761,0.004998
762,0.005998
763,0.004996
764,0.004997
765,0.003998
766,0.004997
767,0.003997
768,0.003998
769,0.007995
770,0.015991
771,0.003998
772,0.004997
773,0.005997
774,0.008999
775,0.011990
776,0.006002
777,0.005990
778,0.005997
779,0.005996
780,0.005997
781,0.003997
782,0.004998
783,0.003997
784,0.005997
785,0.004998
786,0.003998
787,0.005996
788,0.003996
789,0.003997
790,0.004998
791,0.003997
792,0.005997
793,0.005997
794,0.004996
795,0.004997
796,0.004997
797,0.006996
798,0.004997
799,0.004997
800,0.004998
801,0.002997
802,0.004999
803,0.005997
804,0.005995
805,0.004998
806,0.005996
807,0.004996
808,0.005996
809,0.005997
810,0.016990
811,0.003997
812,0.005996
813,0.008996
814,0.004995
815,0.004998
816,0.009998
817,0.016989
818,0.004997
819,0.004998
820,0.004997
821,0.007996
822,0.008993
823,0.008997
824,0.006994
825,0.004997
826,0.005997
827,0.003998
828,0.004996
829,0.005998
830,0.004996
831,0.005996
832,0.005998
833,0.003997
834,0.005997
835,0.003998
836,0.004998
837,0.007994
838,0.006997
839,0.005997
840,0.005996
841,0.005996
842,0.007995
843,0.007996
844,0.003997
845,0.003998
846,0.005997
847,0.006995
848,0.003998
849,0.005998
850,0.007995
851,0.008001
852,0.021983
853,0.004999
854,0.005994
855,0.006995
856,0.005997
857,0.005997
858,0.003998
859,0.004996
860,0.004998
861,0.005997
862,0.008993
863,0.007997
864,0.004996
865,0.007996
866,0.003998
867,0.009994
868,0.006995
869,0.010994
870,0.006996
871,0.007996
872,0.018989
873,0.005996
874,0.007997
875,0.006995
876,0.008994
877,0.005997
878,0.003997
879,0.003998
880,0.005998
881,0.004996
882,0.006997
883,0.005997
884,0.003998
885,0.006995
886,0.003997
887,0.005997
888,0.005997
889,0.010002
890,0.003997
891,0.009994
892,0.006996
893,0.005995
894,0.005996
895,0.004997
896,0.017989
897,0.004999
898,0.004997
899,0.005996
900,0.003998
901,0.003998
902,0.005997
903,0.003997
904,0.008996
905,0.005996
906,0.006002
907,0.004991
908,0.003998
909,0.004997
910,0.015991
911,0.004997
912,0.006995
913,0.004998
914,0.004997
915,0.005996
916,0.015992
917,0.003996
918,0.005997
919,0.003997
920,0.004997
921,0.006996
922,0.016990
923,0.004997
924,0.006998
925,0.008994
926,0.003997
927,0.008995
928,0.008997
929,0.004993
930,0.005997
931,0.005997
932,0.005997
933,0.003997
934,0.003999
935,0.006996
936,0.004997
937,0.003997
938,0.005998
939,0.004997
940,0.004997
941,0.005996
942,0.004997
943,0.004998
944,0.007995
945,0.003997
946,0.003998
947,0.003998
948,0.004997
949,0.005998
950,0.007997
951,0.008994
952,0.005997
953,0.008995
954,0.007995
955,0.005995
956,0.004998
957,0.004997
958,0.004997
959,0.005998
960,0.017988
961,0.004998
962,0.003997
963,0.005997
964,0.003997
965,0.004999
966,0.006995
967,0.004997
968,0.005997
969,0.004997
970,0.003998
971,0.006996
972,0.003998
973,0.005996
974,0.003997
975,0.003999
976,0.005996
977,0.006996
978,0.003998
979,0.003997
980,0.004997
981,0.004998
982,0.005996
983,0.004997
984,0.003999
985,0.007995
986,0.004997
987,0.006997
988,0.003997
989,0.003999
990,0.011997
991,0.006993
992,0.010991
993,0.009996
994,0.016989
995,0.003999
996,0.004997
997,0.005997
998,0.005997
999,0.005996
1000,0.015993
1001,0.003995
1002,0.005997
1003,0.003998
1004,0.004998
1005,0.005998
1006,0.005994
1007,0.004998
1008,0.005996
1009,0.004997
1010,0.004996
1011,0.006997
1012,0.004997
1013,0.003997
1014,0.005998
1015,0.003996
1016,0.004997
1017,0.005997
1018,0.007996
1019,0.005995
1020,0.004998
1021,0.005995
1022,0.006997
1023,0.005995
1024,0.004997
1025,0.004996
1026,0.005996
1027,0.005998
1028,0.006995
1029,0.006997
1030,0.009998
1031,0.009990
1032,0.020987
1033,0.006996
1034,0.007995
1035,0.006996
1036,0.009994
1037,0.008996
1038,0.009993
1039,0.010993
1040,0.005997
1041,0.006997
1042,0.005995
1043,0.007997
1044,0.018988
1045,0.004997
1046,0.007997
1047,0.005995
1048,0.004997
1049,0.004998
1050,0.004998
1051,0.004996
1052,0.004998
1053,0.005996
1054,0.005998
1055,0.020988
1056,0.007995
1057,0.005996
1058,0.005996
1059,0.006996
1060,0.017990
1061,0.005997
1062,0.005997
1063,0.004996
1064,0.004998
1065,0.004997
1066,0.015990
1067,0.003997
1068,0.004999
1069,0.005995
1070,0.004997
1071,0.005996
1072,0.004997
1073,0.004998
1074,0.017989
1075,0.006997
1076,0.005996
1077,0.004997
1078,0.004997
1079,0.006996
1080,0.003997
1081,0.006996
1082,0.002997
1083,0.004999
1084,0.006995
1085,0.018990
1086,0.005997
1087,0.004997
1088,0.005997
1089,0.011994
1090,0.018988
1091,0.004996
1092,0.006996
1093,0.006997
1094,0.003996
1095,0.004998
1096,0.005996
1097,0.007995
1098,0.004996
1099,0.004998
1100,0.004998
1101,0.003998
1102,0.004996
1103,0.003998
1104,0.004997
1105,0.005997
1106,0.006996
1107,0.003996
1108,0.004997
1109,0.004999
1110,0.004996
1111,0.003997
